Unnamed: 0,content,L,G,B,T,O,NR
765,Pues yo si he visto cantantes reggetoneros putos. url,0,1,0,0,0,0
857,@Fer_Gay Tienes más entradas que la defensa del América (la cuando se empiece a quedar pelón),0,0,0,0,1,0
949,Un putito así url,0,1,0,0,0,0
479,@hersanmx @GAINFANTE @nolocuentestv así es de Maricon!! No tiene palabra!! Jajaja #Patetico,0,1,0,0,0,0
578,@EdgardBeltran @AlexBurruel1 no traen nada jotos,0,1,0,0,0,0
865,EN DIRECTO en #Periscope: PUTO el que no diga Buenos Días url,0,1,0,0,0,0
915,"@AlmaDeliaTM PERO luego hold a grupo of bisexual gente that criaron senseñando has negar una parte de su sexualidad. PERO SABEN que ahí está, y se la pasan preguntando ""si yo me senseñé a que no me gusen los hombres.. por que chingados este homosexual no puede hacer lo mismo?""",0,1,1,0,0,0
174,"Mi Panda de Oro con el miembro de fuera. Lo quiero mucho, vaya cagada de Fox Sports rompiendo el tridente mágico para meter con calzador en las narraciones a la machorra.",1,0,0,0,0,0
233,@rafamancilla17 metele joto suerte 😉👍,0,1,0,0,0,0
53,"@_mikastro No nalgas, if lesbiana jajaja",1,0,0,0,0,0
807,"@OopsSo_Zorry Si vas a ser el tiiiipico cobarde que comenta y no da opción de relply pa que order el tiempo!!
Que jotito saliste, y evidentemente no me refiero a tu sexualidad!",0,1,0,0,0,0
204,¿Saben como fue que Sheinbaum desapareció el cuerpo de granaderos? Exacto. Los volvió bisexuales. MAFIA GAY.,0,1,1,0,0,0
54,@alexsuarez_23 Da tu tanda maricon,0,1,0,0,0,0
978,"Rápido.. ¿CUÁLES ERAN ESAS RESPUESTAS? Also ""pitonisa"" is an excellent name alburero para una mujer trans. url",0,0,0,1,0,0
316,"#GanóDelMazo es NETA!? JAJAJAJAJA PATÉTICOS PRIISTAS DE MIERDA NO VA A GANAR ESA JOTA DE CLOSET!
#NoMasPRI",1,1,0,0,0,0
730,@OficialFrenaaa en vez de sumar dividen al país de un pendejo como su líder esquizofrénico y puto por k anda con sus pinches guaruras pero el día que te vea te parto tu madre cabrón y búscame tu solito puto,0,1,0,0,0,0
56,"@FlamInkgoes ufas amigos, si no fuera algo muy gay te declaramos nuestro príncipe.",0,1,0,0,0,0
888,Haciéndosela de pedo a jotos useless,0,1,0,0,0,0
718,@Maxi_HP @frankymostro no manches ese es un transformer,0,0,0,1,0,0
163,Yo url Puto el primero que se contagie del coronavirus! 🤣🤦‍♂️🤒,0,1,0,0,0,0
109,Morirse en una clase de la escuela es pa' jotos,0,1,0,0,0,0
382,@alfonsineb @Mauriziosann @josealemano @Oscar_Dorantes @Jeglemqz @pablorubenv @kapeyo @linea_caliente Pero ponchito para ser politicus primero evita la parranda y el baile gay  ok es mala url url,0,1,0,0,0,0
1033,@pereaoficial jajajaja url puto,0,1,0,0,0,0
361,Ttu te estas tirando a ese trol bizco y sifilitico y yo soy la loca jajajajjajajaj,0,0,0,0,1,0
529,Buenos dias Js Closeteras y Obvias ya es Diciembre deseo de corazón que se vayan a la berga este dia y mes 🖕🏻,0,1,0,0,0,0
346,@SabeMono estaba rimando contigo puñal,0,1,0,0,0,0
770,"Por QUÉ NO LE DICEN A ESTA LESBIANA QUE CALLADA SE VERIA MEJOR NADIE LE PIDIO SU PERRA OPINION Y ANTES DE HABLAR QUE SE LAVE EL HOCICO CON AGUA BENDITA LA SEÑORA VERÓNICA CASTRO ES UNA GRAN DAMA Y UNA GRAN MUJER .
SE TENÍA QUE DECIR Y LO DIJE url",1,0,0,0,0,0
783,@odiomistweets ya ven joto,0,1,0,0,0,0
67,"Me reeemputa que dejen jugar mujeres trans en torneos femeniles, como vergas blockas a un@ cabron@ de 1.80 que pesa el doble que tú y tiene el triple de fuerza",0,0,0,1,0,0
649,"@TakerMetal No, solo digo que yo comencé mi día a las 6 así que mi día ha estado chingon :v tu eres el puto que de cualquier cosa te gusta andar alegando xd",0,1,0,0,0,0
887,@_MiguelJasso @Abril_luna2 Ni t metiste joto,0,1,0,0,0,0
805,"@L_Hirieo Otro - feminists tradicionales: ""la imagen de la mujer es cosificada para el hombre""... mujeres trans: ""quiero ser re sexy (cirugías mil)""",0,0,0,1,0,0
737,"@vikh666 estuvo (se escuchará medio joto, pero es la verdad) re bien bonito.",0,1,0,0,0,0
650,"@AlanThePrince @n_eslaquit usted, joto xdd",0,1,0,0,0,0
1026,@LVidegaray Puto-Maricón @EPN @rgilzuarth @ildefonsogv Idiotas y corruptos todos @SEDENAmx Para que lo tienen de pie url,0,1,0,0,0,0
917,"@ABCNoticiasMX Tengo amigos Gays y hasta ellos mismos reprueban andar besándose enfrente de la gente ,dicen que si piden respeto deben de dar respeto ,y no los veo quejandose por eso,",0,1,0,0,0,0
885,"@Luzkabrona no sabía que eras lesbiana aunque sí tienes como tipo de machete, pero me sorprende que te encueres😷😷",1,0,0,0,0,0
641,"—Alguna pregunta? —Profe ¿If a transsexual protagoniza a viral video, es Lord o Lady? —De la clase, pendejo. —Ah no, ninguna.",0,0,0,1,0,0
1001,Nunca había usado un pantalón tan homosexual,0,1,0,0,0,0
240,"@AristeguiOnline Si no le creen a la lesbiana ésta, chequense a el MENSIAS, claro ejemplo del tema",1,0,0,0,0,0
566,"@_TioGamboin Al menos los de acá de Oaxaca no nacemos tan mongoles y gays como un tal ""Gamboín"" te podemos hacer desde un ""taco al pastor"" (de trompo tienes el cuerpo) hasta darte tu ""sushi"" claro su- url 🌶 😂😂",0,1,0,0,0,0
1009,@samuel_garcias Vete al CARAJO!!!! PINCHE MANDIBULÍN machorro joto.,0,1,0,0,0,0
597,"Pinches científicos pillos. Economizar el desarrollo de biocombustibles? nel, vamos a investigar cuáles animales suelen ser bisexuales, lol",0,0,1,0,1,0
808,Hay algún jugador más puto y maricon que Gago???? @MatiDiGia,0,1,0,0,0,0
952,"@barbarasanz7 @ijcasas Grandísimo patan, corriente y maricon",0,1,0,0,0,0
394,Ta muy jota la foto vdd?,0,1,0,0,0,0
170,@Diegoteodia pinche joto jajajajajaja,0,1,0,0,0,0
261,"Pero se ríen de una cuando hablo de la gente trans especie que va a poner a prueba lo que es el identificarse humano.

No es queja, me parece espectacular. Estas cosas (sean performance, burla, o en serio) ... son el futuro 👇🏻 url",0,0,0,1,1,0
846,"@acelerinoDJ bloody mary?!! pide una cerveza eso esta muy de tremendo marica ,considero",0,1,0,0,0,0
209,@lopezobrador_ @JohnMAckerman Si pera ya no seas pendejo y  estes metiendo a tanto pinche ratero como el homosexual de marcelo enrad y otros que pertenrsen a la mafia del poder,0,1,0,0,0,0
309,@ClubAmerica Excelente vamos contodo mañana a ganar el #ClasicoNacional y a callarles el hocico de perras con cuernos a los maricones de chivas,0,1,0,0,0,0
140,Esos gays apenas no les puedes decir algo y ya piensan que quieres sexo Jajajaja 😂,0,1,0,0,0,0
901,@hectorghs @BullyingFutbol pinches jotos.,0,1,0,0,0,0
352,"Si se va a vestir de puta como todos los años en halloween por lo menos en este año si PÓNGANSE DESODORANTE, luego anda bien HEDIONDA CON su suspensorio y arnés imitación piel todo sudado, lleno de meco de desconocido. RESPETO",0,1,0,0,1,0
199,Habrá homosexuales que no se sientan @rihanna y que piensen algún día en ser serios horita pronto?! Seguimos en la busqueda,0,1,0,0,0,0
306,@Alex_16ec @sopitas @greciaplg Pensé que ya no podías ser mas joto ahha,0,1,0,0,0,0
296,@LaMuxeVIP @Ventaneandouno @ElCabaretito @EnvyGDL Pues el ENVY te apuesto hubiera matado por url Que lastima que te escudes en un perfil falso para tirar tanta mierda siempre maricon!,0,1,0,0,0,0
245,"Esos weyes que tienen cejas de travesti sabe que me dan, como la jota de la tele",0,0,0,1,0,0
10,@santigg108 eres un maricon,0,1,0,0,0,0
147,"Esos de BTS se me hacen seres asexuales, eunucos o algo así todo raro.",0,0,0,0,1,0
1000,@BisouCaramel_ @PonchoGutz Alv López se ve muy afeminado en esa foto :v,0,1,0,0,0,0
832,"@CriSzis @TheNifel @marcelamerino @FrenteOrgulloMX @adrianodanz @CoalicionLGBTTI @NoticiasLGBT @tagletaigaro @luisperelmanmx @jrisco @JohnMAckerman @CiroGomezL @Movilh @jenarovillamil Si. Hueva. Da la misma que una jota sea un puto o una pasiva. ¿Para que diferenciar entre oso, activa y twink? Pinches categorías innecesarias de maricones y afeminados. Todo es lo mismo que “Gay”.",0,1,0,0,0,0
273,"@Dana_Corres @ytzmaya @sof_j @laura_lecuona @la_go_mess Hmm teentiendo. Reconocer diferencias implicita luchar por terceros. Solo, ¿como no aplica esto con mujeres indígenas? O trans-nacionales? Ahora, como yo lo veo -digamos que desde lo personal-yo me esto sumando a tu lucha. No negándola.",0,0,0,0,1,0
938,"@TenochHuerta @versionextend Y lo merecen, o solo es darle un premio a alguien por ser ""gay, Moreno o Negro, madre soltera o con alguna discapacidad""? 🤔",0,1,0,0,1,0
365,"Jefe, ese puñal es un botarate o sea, un PENDEJO. Saludos. url",0,1,0,0,0,0
398,@CaroRuix ahhh no entunces es una amiga closetera mas!,1,0,0,0,0,0
618,Puto pelon de mierda @LIGABancomerMX  los odio mueranse a la verga putos Chacón y ustedes putos corruptos a la mierda los odio,0,1,0,0,0,0
718,@Maxi_HP @frankymostro no sleeves esses a transformer,0,0,0,1,0,0
485,"@McLovinZDU No sea joto, veníamos ahorrando gasolina",0,1,0,0,0,0
135,"@sana_tu_vida El respeto se gana, y mi respeto comienza y termina donde empieza el suyo, pero además yo no le he faltado el respeto a ud. ni a ningún joto en particular pues yo generalice llamando así a todos los que son de culo alegre; perdón por mi sinceridad. Que pase usted una linda tarde.",0,1,0,0,0,0
297,@colorsito_ @PinkKokkoa Callate joto que ahí sigues,0,1,0,0,0,0
535,"SubeteAMiMoto 
No porque soy jotó
Y me puedo caeeeer
#Remixfist url",0,1,0,0,1,0
561,"@fabian23ramos @DarachKMarti @FranPHolland Mi opinión del tema de actores/actrices trans es:
Cero broncas con que una persona Cis haga el papel de una persona trans pero entonces que dejen de joder y le den papeles Cis a gente trans (la inversa).",0,0,0,0,1,0
503,@JoselooRdz Un joto malvibroso que se la pasa viendo mi Twitter 😂🤣.,0,1,0,0,0,0
458,"Ese Pinche Joto Igual Se Ve Horrendo Con Los Filtros de vato o Vurl Mejor Que Siga De Puta Posteando Fotos En Calzones Viajando Por El Mundo, Puta Jeta Quasimodo",0,1,0,0,0,0
158,@SandyCoben obvio no. Por eso la peluca?? Obvio se fueron de justicieros del género. Y a la verga si eres trans queer o travesti,0,0,0,1,1,0
741,@RicardoBSalinas Ese gilberto lozano es el clásico PUTO reprimido que como no lo atienden se pone de neuras será que esta en la andropausia?? Tan viejo joto y chillón jajaja,0,1,0,0,0,0
269,"Me cambiaste por una gorda, mísera, macahorra will cling to it.",1,0,0,0,0,0
826,@Ayrton_Victorio A huevo mi puto!!! 😂😂😂,0,1,0,0,0,0
371,"Año 2008: qué chica más guapa, ojalá esté soltera.

Año 2017: qué guapa, ojalá no sea feminista, transgénero,  bisexual, lesbiana, pansexual",1,0,1,1,1,0
868,@PepeMontalvo @cometa_ es un puñal.,0,1,0,0,0,0
999,@DanielPolina21 marica,0,1,0,0,0,0
894,@WeritaAraiza No me veo con unos pantalones atigresados!! Que jotos jajajaja,0,1,0,0,0,0
839,Para qué ser una jotita discreta si puedes ser hetero-moderna.,0,1,0,0,0,0
96,@castillejos_m no seas mamon  no seas localista le vas a rayados y no nos jusgas pinche joto,0,1,0,0,0,0
660,Llega un jotito a una taqueria le dice señor taquero meda un taco con chile nooo mejor sin taco y 5 por favor jojojojo 😋,0,1,0,0,0,0
724,@papadebruno Cómo la de Gabriel joto o la de impresionanti ...,0,1,0,0,0,0
615,@navirri8 @DemonCerda @MARIOHDZRUIZ ps no somos jotos pero mejor vamos al cine que les parece??,0,1,0,0,1,0
614,"la cancion mas marica que existe! 
""las mañanitas"" escrita por el rey David en uno de sus pasones de Opio! 
jajaja #FelizCumpleanosJuxxi",0,1,0,0,0,0
156,@yubitzavilla Te juro qe es joto lloronnn 😫😫🤣🤣,0,1,0,0,0,0
921,@RicardoPD21 Eres marica,0,1,0,0,0,0
474,@el_viejopaulin0 Chinga tu madre viejo maricon,0,1,0,0,1,0
751,"Las famosas ""lesbianas"" no llegan a ser del todo homosexuales. Siempre querrán tener algo url Just say.",1,0,0,0,0,0
342,@JoseHin27 no andes de llorón joto,0,1,0,0,0,0
1068,"""HOY saw the Tienda @Gravity"" Calle Matamoros 917, Barrio Antiguo #Monterrey ""8117168513 #guadalajara #jalisco #cdmx #mexico #saltillo #Jockstraps #underwear #swimwear #gym #gdl #mty #jal #short #bañadores #bikinis #thongs #brief #gay #tshirts #underwear #ropa #play",0,0,0,0,1,0
943,"@prettyinpunk27 entonces sí, no seas mariquita.  #YOLO",0,1,0,0,0,0
433,"@AbandonadosTV @YorshDePolanco @JulietaGrajales 
Estas viendo q sé ve bn joto Jul, tenía mejor impresión de el pero cada día es url",0,1,0,0,0,0
478,El transexual @belindapop me bloqueo en Instagram 😵 url,0,0,0,1,0,0
453,"Yo y mi súper poder de tener a puro fan, JOTO! QUE HORROR",0,1,0,0,0,0
322,"Empezando el cumple del marica de René con Juan (at @CamaronChelero1 in Guadalajara, JAL) url",0,1,0,0,0,0
308,Weey pero esque pinche gays y lesbianas dan un mal ejemplo 🙄 url,1,1,0,0,0,0
752,@callodehacha @berthisbonita Se me hace que eres puñal,0,1,0,0,0,0
608,@LilveronicaR @marica_1029 my sueño hecho realidad.,0,1,0,0,1,0
64,What thought that el mejor performance sea de unas vestidas. Que malos premos #VMAs,0,0,0,1,0,0
670,@Enea_Salgado @VelascoM_ Veeeerga y hay quien cree eso? Que este idiota maricon hizo algo bueno por Chiapas? Digo además de AMLO y sus 30 millones de idiotas,0,1,0,0,0,0
672,"@fernandeznorona Ahí si, me dijo mariquita, me dijo La vestida! Jajajajjaja que nena eras! #quenenaeresnoroña",0,1,0,1,0,0
613,#Entérate Descubren reproducción asexual de pez sierra url url,0,0,0,0,1,0
989,Turbo hiper duper recontra marica url,0,1,0,0,0,0
178,"Los gays que dicen ""Bro"", namames, te la comes doblada y me vienes a decir ""bro"".",0,1,0,0,0,0
287,@javierbaez_ Es un castigo por tanto joto que hay en CDMX.,0,1,0,0,0,0
277,"Como chingan con el grito de puto, si te siientes ofendido es porque esta bien pendejo no porque odiemos a los homos",0,1,0,0,1,0
77,@poqkeeet Porque Eres Un Vato -Puta Lencha,1,0,0,0,0,0
294,@jc_osorio123 @MauroD_Ortega mauro marica jajaja okok.,0,1,0,0,0,0
714,"Las de Kittie parecian lesbianas, no como las mystica girls, ellas son bien femeninas",1,0,0,0,0,0
780,@comsatori The transsexual of the @marcelaluqu ayer estaba llevando gacho. No aguantó la carrilla y block me... PANAZIS de piel delgada.,0,0,0,1,0,0
554,Se escucha muy joto si digo que dentro de un año quiero que mi físico se parecerza al de Giancarlo Stanton? :v,0,1,0,0,0,0
926,"@LorenzoOkie @MoguelMayra @thinascua @ssamtaoying @sophie_sant @torosytoritos54 @AlfredoJalifeR_ @julioastillero @orazioaguirre @beto__34 @SalvadorDelRi17 @AkireLincho Esos OGTS prianistas nunca lo iban url hicieron ese jugoso negocio
trans sexenal url malo es igual que el huachicol url url
y son miles de millones de pesos ya que nunca rindieron url
son pocos los que estaban en ese url",0,0,0,1,1,0
88,Cómo por qué tiene 6 favs putos url,0,1,0,0,0,0
723,"Cabron de nombre Raro diciendo ser mi camarada y haciendo pendejadas al Actual Galan de una Ex Mutua
Puto, RÍFATE SOLO PUÑAL
NI TE CONOZCO 😡",0,1,0,0,0,0
538,@Cruz_Azul_FC ¡cómo me caga que siempre que hay ventaja se convierten en unos putos maricones y ahí es donde nos friegan carajo!,0,1,0,0,0,0
1042,@niriams Ahora resulta ke ser lesbiana es un orgullo 😂😂😂😂😂 no mamen. Ke la lleven a un  exorcismo.,1,0,0,0,0,0
1024,@elfinisho puro tweet maricas que te avientas jajaja saludos wey!,0,1,0,0,0,0
736,"@AgentNa1 @BaksLive @OsNoCa @SimnTolomeo2 @DonPorfifirio Ay si, ¿Cómo ven? Che llorón bolonero, jamás ando pidiendo chichi, maricón.",0,1,0,0,0,0
361,Ttu esta tirando a ese trol bizco y similitico y y yo soy la loca jajajajjajaj,0,0,0,0,1,0
290,"@Jackskinripper Ya todo le quieres regalar azael, tremendo joto!",0,1,0,0,0,0
285,Y ahora todas las jotitas nuevas van a vomitar de elogios a la Gaga. Sorry pero no es Jessica Lange #GoldenGlobes,0,1,0,0,0,0
371,"Año 2008: que chica más guapa, ojalá esté soltera. Año 2017: que guapa, ojalá no sea feminista, transgenero, bisexual, lesbian, pansexual",1,0,1,1,1,0
748,"@prispalomares ¿Ha intentionado apagar, y luego volver a enceender a su lesbiana? url",1,0,0,0,0,0
855,Sabes que un hombre es gay cuando pone un playlist de Rocío Dúrcal.,0,1,0,0,0,0
266,"@eEduardoBR No negare que mi equipo ande mal, de hecho me caga como juega pero si te ofendiste con los comentarios pues que Puto, amigo :)",0,1,0,0,0,0
327,"Si la que te gusta tiene un amigo gay, automáticamente se vuelve una mamila en url",0,1,0,0,0,0
344,@FelipeCalderon Una botella de alchol para este borracho pendejo q en su secsenio nunca bajó mucho menos en el del maricon de peña,0,1,0,0,0,0
59,"En una sociedad donde las preferencias sexuales son una moda y no una libre elección aparentemente innata, aborrezco a los ""homosexuales"".",1,1,0,0,0,0
380,"Ha de ser bien feo tener un madral de dinero, y ser gay.",0,1,0,0,0,0
1043,"@edith_gdI jajaja no sufras. No pasa nada, el punto es una prena. Hay chicas que encanta transestirse de hombres (se llaman lesbianas)",1,0,0,1,0,0
1039,@ivnuevo @noser2226 Osea sí eres marica?,0,1,0,0,0,0
842,@LuizPatron16 @mediotiempo @GarciaPosti @yosoy8a no seas maricon @luizpatron16 que tiene que ver lo demas pinche piojito,0,1,0,0,0,0
787,Ser valiente ponga #Foto y no Sea #Maricon  yo tengo mi foto @MarceTyS aunque también algo tapada pero me pongo con ud 🐜 url,0,1,0,0,0,0
422,@Valerebe20 Ojalá ese puñal ya no pueda ir a USA,0,1,0,0,0,0
333,"""Es que es url""

@sneeil 🙊😅😄",0,0,0,0,1,0
451,Cervezas light??? Jotos tenían que ser!! 🙄🙄🙄 es lo que hay! @ Embarcadero Nuevo de Nativitas url,0,1,0,0,0,0
427,jotos de gdl con aires de diva no plz,0,1,0,0,0,0
644,@callodehacha Maldito perro como ya no recibes tus 24 millones por eso estas mal ... lo bueno que ese dinero va al pueblo no a Maricones como tú,0,1,0,0,0,0
672,"@fernandeznorona Ahí si, me dijo mariquita, me dijo La vestida! Jajajajja jajajaja que nena eres! #quenenaeresnoroña",0,1,0,1,0,0
425,"Eres mega puto!!! Turbo, ultra come sables.  url",0,1,0,0,0,0
111,Kpx con mi voz de trans.,0,0,0,1,0,0
205,@Csalcedojr con ese color de cabello parece transvesti de la merced! Jajajajaja @TigresOficial url,0,0,0,1,0,0
950,"Me retracto.
Suena marica pero no está mal este material de #InFlames. url",0,1,0,0,0,0
387,@Reporte_Indigo Cuando los hombres den a luz en una sociedad pervertida y degenerada dominada por transgeneros sí.,0,0,0,1,0,0
328,¿Son jotos o que? JAJAJA,0,1,0,0,0,0
447,@jeetchiapas Jajajajajajaja puto,0,1,0,0,0,0
318,@ElssieIp Hasta que saliste de tu escondite mariquita,0,1,0,0,0,0
1011,Donde estan los maricas?,0,1,0,0,0,0
83,"¿Qué pedo, putos? ¿Quién les infló tanto el ego, qué les da el valor o quién les hizo tanto daño?",0,1,0,0,0,0
129,"@renacova A parte de los penales pésimamente ejecutados, eso no lo dicen ni @CruzAzulCD, ni los maricas de @jerryflores15 o @jesuscorona01.",0,1,0,0,0,0
743,Aquí de puto escuchando: si yo fuera un chico.,0,1,0,0,0,0
969,"@SimonJCCor Pobrecito..
No se le cayeron los lentes al mariquita. ?",0,1,0,0,0,0
171,"La homofobia es por culpa de los maricones corrientes, la gente gay es respetada.",0,1,0,0,0,0
666,Entiendan féminas BONITOS los putos !!!,0,1,0,0,0,0
260,@cafrealvolante Puñal,0,1,0,0,0,0
707,“@SandyTok_tv: 1hra de GYM y 1 hra de crossfit juntas no es de dios cansadisima vdd inche @beyafaby eres mariquita jaja nenita”tu eres gay,0,1,0,0,0,0
651,@miguela62853385 dile a ese amigo y tu  k se vayan ala verga de mi parte! tengan huevos de decírmelo en mi cara putos de mierda!!,0,1,0,0,0,0
42,@swissley Díselo a el transgenero que ganó miss España,0,0,0,1,0,0
665,@Ivanecia_ Se volvió transgénico y transgenero y ahora tuitea con el arroba de Lizmenita,0,0,0,1,0,0
332,@aleg0mez me cago de risa el twit de joto el que se dio cuenta que no tenía la corona hahaha,0,1,0,0,0,0
355,@xjaguayo @ChumelTorres Jajajajajaja solo contesta los que le calan el closetero del chumel jajajaja,0,1,0,0,0,0
138,@Enrique_Loopez Nmms aguante 2 Maricon!!! 😂,0,1,0,0,0,0
292,Y hablando de lesbianas.. ya vieron la última foto de Justin Bieber? XD,1,1,0,0,0,0
1068,"🔥HOY vista la Tienda @Gravitymty
➡Calle Matamoros 917, Barrio Antiguo #Monterrey
📱8117168513

#guadalajara #jalisco #cdmx #mexico #saltillo #Jockstraps  #underwear #swimwear #gym #gdl #mty #jal #short #bañadores #bikinis #thongs #brief #gay #tshirts #underwear #ropa #playeras url",0,0,0,0,1,0
978,"Rápido.. ¿CUÁLES ERAN ESAS RESPUESTAS?

Also ""pitonisa"" es un excelente nombr alburero para una mujer trans. url",0,0,0,1,0,0
141,@GeraLetipichia7 Huele a marica,0,1,0,0,0,0
654,"A Maluma jotito bebé, quién le dijo que canta en acústico?",0,1,0,0,0,0
605,"@florentinakane @HugoChappaloni @mexican_fifi Yo no tengo nada en contra de los homosexuales,lesbianas, travestis, transexuales etc, etc, para nada. Pero como ya hubo un caso, osea hay un antecedente ¿porqué tenemos que arriesgar a las mujeres o niñas a que vuelva a suceder?
Es mi opinión. Pero ""ojo"" no es ley. Cada quien.",1,1,0,1,0,0
19,Pide a @Disney que no adoctrine a nuestros hijos con ideologia de genero en plus programas infants. FIRMA: url...,0,0,0,0,1,0
139,"@mexico_survivor Que se termine este pinche teatro 
Si ya tienen su ganador la producción y el joto del Warrior , pinche decepción de reality
tener que ver ese adefesio llamado Naomi el transformé que se pudran todos los que quedan disque compitiendo.",0,1,0,0,1,0
316,#GanóDelMazo es NETA!? JAJAJAJAJA PATETICOS PRIISTAS DE MIERDA NO VA A GANAR ESA JOTA DE CLOSET! #NoMaspri,1,1,0,0,0,0
409,"Ahora resulted that los hombres sons claws lesbians, vayanse a la chingada todos. Pinche mundo loco. url",1,0,0,0,0,0
224,Puro joto tóxico y peleonero cumple años en mayo. 💀,0,1,0,0,0,0
467,No se la cogió porque tenía 19 maldito marica!,0,1,0,0,0,0
274,Machorra y americanista 🤔,1,0,0,0,0,0
323,Tengo gustos bien maricas.,0,1,0,0,0,0
405,Y la jotita Michoacána?,0,1,0,0,0,0
325,Puto url,0,1,0,0,0,0
781,ME URGE DECIRLE A UNA MUJER TRANS QUE ES HOMBRE Y QUE SU PRÓSTATA url,0,0,0,1,0,0
471,Un joto mas feo que otro,0,1,0,0,0,0
938,"@TenochHuerta @versionextend Y lo simplecen, o solo es darle un premo a alguien por ser ""gay, Moreno o Negro, madre soltera o con alguna discopacidad""?",0,1,0,0,1,0
1022,@TV_JOTAS Es que no se podía parar a reclamarle jaja url,0,1,0,0,1,0
648,"@MundoLGBTTTI @LGBT @Sexybootyshd @DiosasLesbianas Por mi se pueden morir, pas de tengo pratique. @Gay_of_europa url",1,1,0,0,0,0
682,@Olbaid666 @Cristiano Esta medio gay tu pregunta jajaja pero si el cabello largo viene de moda dale micky,0,1,0,0,0,0
823,@ugesaurus ¡CLARO! SE HACEN MUJERES TRANS PARA GANAR IN LAS OLIMPIADAS.,0,0,0,1,0,0
739,jaja che maricón ntpsdv url,0,1,0,0,0,0
998,@Johnnyvgarcia @bobbypulido425 @La_Gr0sera el @PezdelReal tiene como 1 semana sin url debe andar pedo! Pinche tigre Joto!,0,1,0,0,0,0
905,PUTOS TODOOOOS,0,1,0,0,0,0
903,@MichMich92 @Tusico Siempre es sabido que siempre se burlaban de Renata hasta que ella en un antro le aventó una cheve a José y estos la quemaron en las redes por naca y salvaje. Ella solo se defendió del bullying que ese joto le hacía.,0,1,0,0,0,0
657,"Quiero escribir una SciFi gives a grupo of marketteros de los 80 descubre cómo hacer promoción subliminal SÚPER buena. Pero a la par -y sin el internet- no hacen buen taking, así que un chingo de niños los --programan, y viceversa. Años después PUOM, gente trans.",0,0,0,1,0,0
983,"@jwanpi @SanCadilla @BocaJrsOficial Me hace falta beber contigo. Hoy coincido mucho, la neta sí es de maricas.",0,1,0,0,0,0
131,"¿Por quen hay tantos homos y Lenchas in the career of QFB, aquí in the UAM? ¿PINCHES POR QUÉ?!",1,1,0,0,0,0
430,@DanielGCalderon te cortaste el pelo marica ?,0,1,0,0,0,0
581,"Eso es lo mismo que decir: aquel que santifica la fiesta no está pecando y adentro de la casa tienen orgias y todo el pedo, no url Alguien que nace hombre o mujer en esencia siempre lo será, aquel que se enamora de un trans es gay a huevo, closetero pero lo es. url",0,0,0,1,0,0
708,"@ayElJuann Jajajajaja puto descarado, borracho y maña influencia 😂 (de nuevo porque lo escribí mal ggggg)",0,1,0,0,1,0
321,@EvySoto Sí la costeña tiene chile es #transgenero jajajajjajjaaja,0,0,0,1,0,0
573,"Yo no metería al bote a la Loca, sino al hijueputa juez que lo dejó en libertad hace un mes.",0,1,0,0,1,0
1004,@Cesarhopa Princeso?? jajaja que marica,0,1,0,0,0,0
705,"@DrPetacas parece una drag queen; chula, pero drag al fin. Pobres de mis paisanos 😒",0,0,0,1,1,0
130,@Maggie_Glez1 El pedo es que te salga un esposo transsexual y ps ahí cambia todo.,0,0,0,1,0,0
438,Tenia que ser su hermano jajaja igual de pinches jotos los dos😂😂😂,0,1,0,0,0,0
39,"Estoy seguro que en lo mas profundo del infierno hay un lugar reservado para esas personas que utilizan escopetas en linea, maricas.",0,1,0,0,0,0
30,@xneritax bien que te gustaba el pequeño marica :P,0,1,0,0,0,0
242,"HUELE A JOTO (@ Playa de los Muertos in Puerto Vallarta, Jalisco) url",0,1,0,0,0,0
700,"A lado de mi en el bus a la zona hotelera de cancún viene sentada una lesbiana que realmente parece hombre, no por su aspecto sino por el desagradable olor de su sudor. Que perro asco. Tantita higiene.",1,0,0,0,0,0
916,@ESTiosBuenos @HoIaSoyGermam eres un corriente homosexual de closet siquiera reconócelo a nadie le importa,0,1,0,0,0,0
136,Qué fuerte #Epn ya olías a #putito url,0,1,0,0,0,0
310,"Si tu marido no te defiende de NADIE, Felicidades no tienes marido tienes un marica.  #SeTeniaQueDecirYseDijo",0,1,0,0,0,0
1053,"Alguien recuerda cuando salió Justin Bieber con su sencillo ""Baby"" y todos pensamos ""that bueno que le den la oportunidad a una lesbiana""??",1,0,0,0,0,0
548,@rollercoaster64 @DonVocero @silvanoaureoles @lopezobrador_ Pide pruebas y se las llevan y se zurra. Así de maricon es.,0,1,0,0,0,0
429,"""Nosotros respetamos la decisión de fulano"" Qué frase tanhueca ypuñetas yvacía ajajaja osea dequésirve? Esmásbien para decir NOS CAGA, JOTO!",0,1,0,0,0,0
363,SER TRANS ES EFECTO SECUNDARIO DE LA CLONACIÓN. url,0,0,0,1,0,0
1042,"@niriams Ahora resulta ke ser lesbiana is an orgullo, not a mom. Ke la lev has an exorcismo.",1,0,0,0,0,0
673,"If vas directo al grano se ofenden, if es conversación normal te url nada les parece (y por la forma en responsir es una transvesti loca)",0,0,0,1,0,0
3,No llore jota,0,1,0,0,0,0
111,Kpx con mi voz de trans. 🔫🔫,0,0,0,1,0,0
722,@PatsTapia ?utooooooo!!!! Matarile al maricon!!!,0,1,0,0,0,0
